tweet_text,sentiment
"Come seconda domanda, gli avrei chiesto come si sente sulla sedia su cui avrebbe voluto tanto sedersi, ma non Ã¨ riuscito, @cristiano. Grande @simoneverdioff (che per sei mesi era definito maiale pure lui, ora si Ã¨ redento) homo ridens! https://t.co/WKrJ4Z0B47",negative
Ma come cazzo fai a protestare maiale @3gerardpique ti schifo #LBmundial,negative
"@GBorzillo @luisadvincula17 @YutoNagatomo5 @Inter Condivido, giocatore dai mezzi atletici esaltanti.
Il problema Ã¨ che poi tecnicamente saremmo poverissimi con lui e d'ambrosio come esterni bassi. Diventerebbe difficile impostare bene da dietro con laterali cosi mediocri nel palleggio",negative
@Peppe_FN @Unstoppable__94 @Cristiano @MedhiBenatia Lo schifo a prescindere,negative
"@tackleduro @WandaIcardi @MauroIcardi @juventusfc Peccato per voi che la stessa Wanda a Tiki Taka ha detto che gliela darebbe volentieri. 
Ormai non siete piÃ¹ credibili su di loro..",negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne I bhu purtroppo si sentono in ogni stadio... PerÃ² giustificare le proteste contro gli arbitri Ã¨ assurdo... Anche Ancelotti si sta allineando ai piagnistei Napoletani.,negative
@Cristiano Ma come te ne tiene di rovinarti la carriera...che scelta di merda...,negative
"@magarimai @Vivo_e_vegeto @DiegoMontuori @sscnapoli @douglascosta Ã dura essere come voi, sicuramente. Appoggiate dei bulletti che vanno in giro ad insultare tutti, a paragonare gli avversari al circo e poi pretendono rispetto che manco i boss della mafia. Lo fate per sentirvi vincenti (ciÃ² che hai scritto lo prova). Che schifo.",negative
@PierML @Inter @joaome17 @SkySport non per dire ma all'europeo ha fatto cacare...,negative
@11Giovan @Inter @Rafinha Infatti io non ho detto che l'allenatore non lo vuole... il fatto sta che in quel ruolo si Ã¨ preferito prendere un altro... e strano caso il giorno dopo che Ã¨ stato annunciato Naingollan... lui se ne uscito con frasi del tipo Pensavo di poter restare!,negative
@ArenaRosario @kkoulibaly26 Tu sei una persona perbene. Ma quella Ã¨ feccia razzista. Il calcio cosÃ¬ muore.,negative
"@Aldous59 @MauroIcardi Io non ho nulla contro l'Argentina. Anzi. Spero avanzi. Ma ritengo Sampaoli un allenatore estremamente sopravvalutato e strapompato. Non convocare Icardi e Martinez visto il livello medio dei giocatori visti ad oggi, Ã© francamente scandaloso.",negative
"Inaccettabile il trattamento che sta ricevendo @douglascosta , giocatore che adoro https://t.co/MJ2Ws49iYQ",negative
@realvarriale @gallobelotti Abbiate il coraggio di dire che sono corrotti...Non avete le palle di dirlo..io se non credo ad una cosa manco la seguo piÃ¹...rigori su Zaza Ã© inesistente quello su belotti leggera spinta classica di un difensore per ostacolare...se avete giocato a calcio Ã¨ cosi,negative
"@realvarriale @StefanoDiscreti @gallobelotti L'evidenza mio caro Ã¨ il tuo odio verso di noi... PerchÃ© il var viene usato in ugual modo verso tutti... Anche con noi a Verona non hanno rivisto il fallo su Cancelo, e poi!? Abbiamo cmq vinto!! Impara a perdere mio caro..",negative
@MarioMandzukic9 grandissimo te lo strameriti ora stracciate i mangiarane! #CroaziaInghilterra #CROENG #cro,negative
@bonucci_leo19 @bonucci_leo19 sei ridicolo e x natura senza palle come al solito unÂaltra rapina https://t.co/RI7WFxaKzw,negative
"@juventusfc mi raccomando ragazzi...@PauDybala_JR non si tocca!!!
Si leggono troppe voci di offerte..anche se con 90 milioni il @LFC non ci compra manco gli scarpini di Paulo!!
#FinoAllaFine",negative
@BelRedDevils finora deludenti come chi Ã¨ in campo @dries_mertens14 #BelgioGiappone #Rusia2018 #WorldCup,negative
Parlando di cose serie... @Cristiano tagliati il pizzetto!!!!!,negative
"@fbernardeschi 
fede ho notato ke, dall'arrivo di cr7, sbagli spesso ultimo passaggio xkÃ¨ pensi sempre prima a lui. ti ricordo ke lui se la cava benissimo da solo. xciÃ², pensa prima al bene della juve, poi al tuo e agli altri. stai rovinando un ottimo inizio di stagione. regolati",negative
@OfficialRadja Ammazza quando fai schifo con quei tatuaggi...,negative
@CUCS_ @OfficialASRoma @D_10Perotti Bo...io ho solo fatto degli appunti sul perche preferivo El Sha a lui e che non mi piaceva neanche l'avevo taggato ha cercato il suo nome e quelli che scrivevano cio che non gli piaceva li ha bloccati! Io me ne sono accorta per caso..,negative
"@kkoulibaly26 Caro Kalidou, mi spiace che gli italiani abbiano dimostrato nei tuoi confronti tanta inciviltÃ . Da italiano ti chiedo scusa per le offese che i miei compatrioti ti hanno rivolto. Da juventino ti stimo e ti ammiro, non ti abbattare per colpa degli stupidi",negative
@LoGnorante @Gazzetta_it @AndreaDiCaro1 @Cristiano @GiuliaStronati Povera merda! Sei un rifiuto umano ! Vali meno della merda da cui sei nato! Vergognati di respirare ! Sei uno SCARAFAGGIO,negative
"@Gazzetta_it In piÃº cara @Gazzetta_it quello non Ã© un post di @douglascosta ,che potrebbe denunciarvi per diffamazione, ma uno screen fatto dall'account del Napoli, subuna DIRETTA INSTAGRAM, di Costa di ore, sul bus!!! Vergogna!!!",negative
@RoccoSiffredi76 @SkySport @Cristiano @juventusfc @sampdoria In Italia non si cresce mai solo per la mafia che portate voi nel calcio. Inutile che fate i moralisti del cazzo.,negative
@Sary8686 A me Ã¨ parsa piÃ¹ unÂapertura che una chiusura o sbaglio? Il colpo last minute? @Rafinha torna allÂInter anche lÂultimo giorno di mercato ma TORNA!,negative
"@LotitoClaudio @acmilan @ciroimmobile @AlvaroMorata @DiMarzio 7 Champions e suca. Parla quanto vuoi ora tanto il paragone con la Lazio non esiste, siete zero, un punto di partenza per tutti perchÃ© si schifano a restare. Ciao ciao",negative
@realvarriale @ADeLaurentiis @OfficialAllegri @kkoulibaly26 @Lor_Insigne I soli colpevoli sono i giornalisti  e i presidenti ( per intimidire preventivamente gli arbitri)  e tutti quelli che continuano a istigare i tifosi! IPOCRISIA VERGOGNOSA e PERICOLOSA,negative
"@kkoulibaly26 Da milanista e italiano ti chiedo scusa io, purtroppo gli interisti sono pezzi di merda.",negative
@realvarriale @massimozampini @KMbappe @G_Higuain @PauDybala_JR Solo una parola: imbarazzante!!! L'odio per la Juve la rende cieco e da colpe agli juventini anche quando non ne hanno.....,negative
@kkoulibaly26 Non seguo il calcio e non sapevo chi fossi fino a ieri. Mi voglio perÃ² scusare in quanto italiano. Chi ti ha urlato cori razzisti Ã¨ solo una feccia della societÃ  italiana.,negative
@andrea___182 @paco93alcacer Si Ã¨ rotto,negative
"@loz_stefano @igolmar @Inter @MauroIcardi No! Una volta avevamo Centofanti, Macellari, etc... ma Zappatori mai!!!",negative
@bonucci_leo19 Secondo me sei un pirla.,negative
"Leggo alcuni tweet di tifosi delle squadre italiane che fino ad un mese fa ritenevano @Cristiano il dio del calcio, mo che passa alla @juventusfc toh che Ã¨ na merda.. ROSICO I",negative
@OfficialASRoma @nista1927 Quando in difesa giochi con questi scarsoni @JJesus_Official @Fede2Fazio @Florenzi !!! Merdeee vi schifoso !!!,negative
@VoceGiallorossa @OfficialRadja Che delusione Radja all'Inter... Grazie @leonsfdo,negative
"@delpieroale @lukamodric10 Scusa Alex,ti stimo tantissimo e sei il mio esempio da sempre ma a questo punto l'avrebbero dovuto dare anche a te al posto di Summer...la stessa situazione. Bravo Modric ma non lo meritava secondo me,ti mando un abbraccio e spero che creino un giorno il premio alla carriera ^^",negative
@realvarriale @G_Higuain @sscnapoli @juventusfc Emrico ma tutta questa gentaglia e avanzi di  galera noncolorati che rispondono in mezzo a quando una bella querela...,negative
@RobertoRenga Lotito sogna di vendere sms ai prezzi di @KMbappe e @neymarjr poi si sveglia tutto sudato,negative
@AlderweireldTob @finnythefish74 @SpursOfficial @premierleague Si ma rimani triste lo stesso bomber!!!,negative
@acmilan @G_Higuain Non lo meritate!,negative
@Zebrino_10 @juventusfc @MATUIDIBlaise @PauDybala_JR @G_Higuain Nooooo non ci voglio credere!!! E solo perche messi si caga sotto che li venga rubato lo show!!! Madonna santa che disgrazia... che schifo veramente,negative
@simeonegiovanni Lui zittisce il Camp Nou... tu i tuoi tifosi. Scarso eppure montato.,negative
@Stefandevrij #InterPSV #ChampionsLeague #INTPSV interista non ti incazzare! Solo al cazzo ti devi attaccare!!!!!!! https://t.co/KQV0oRAY5h,negative
@MauroIcardi Ladri! Per questo sempre la seconda di Milano e solo buona Squadra.. Non sarano nunca un TOP team. Vergogna.,negative
@romatv @OfficialASRoma @Fede2Fazio @Cristante Che schifo!,negative
"@ADeLaurentiis @Cristiano Presidente!!!!!! Il prossimo deve essere per lui.... Rivogliamo questa scena. Altrimenti inutile incominciare!! BASTA, partecipare... https://t.co/15dIY6ay79",negative
"@MedhiBenatia ""@Cristiano tra i piÃ¹ forti ma niente di speciale"". Caro Medhi cosÃ¬ dimostri di essere insensibile, di avere un cassonetto al posto del cuore. Un consiglio, quando parli di #Ronaldo sciacquati prima la bocca, puzza di rubentus.",negative
"@VoceGiallorossa @Alissonbecker @LFC @ChelseaFC Si ma sono 2 mesi che vanno avanti a un giorno una si ritira, l'altra POTREBBE offrire, poi ritorna chi si era ritirata...MA LE OFFERTE VERE CON I SOLDI IN BOCCA ANCORA NIENTE... Ã¨ una rottura di scatole dover essere invasi da tutte queste che notizie non sono",negative
"@Andrea_Lorenzon @DarkMiraGang1 @carlos7bacca Davvero. Sono deluso, adesso quando il DS del Villarreal verrÃ  da te per trattare la cessione non avrai piÃ¹ forza contrattuale.",negative
"@CattolicoTeresa @Bassman8256 @Tanietta14 @medicicarJ @delpieroale @Totti @andresiniesta8 @gianluigibuffon Il prendere in considerazione offerte da una concorrente, non Ã¨ dietrologia. Se avessi detto che Ã¨ sicuro, si lo sarebbe!!! Le caratteristiche che ha Gigi non le ha nessuno!!! E questo solo un cretino potrebbe negarlo. Infatti le accentuo e non le sto negando.",negative
@pisto_gol @SergioRamos Ã¨ uno dei giocatori piÃ¹ scorretti al mondo. Ã uno sporco....,negative
"@KaTalla11 @kkoulibaly26 Una merda sei te. Non tutti gli italiani sono uguali. Quelli che vanno allo stadio sono i peggiori, gli stupidi esistono in tutte le nazioni",negative
"@GianMarinelli86 @EdDzeko @KostasManolas @Alissonbecker A me danno fastidio le cazzate de quei due vermi..
PerchÃ© devono cojonaÂ una tifoseria straordinaria ?
Allego una delle decine de cazzate per ognuna delle quali meriterebbero na sprangata sulle gengive https://t.co/yMUi5Wni6o",negative
@SkySport @ManCity @DeBruyneKev CÂÃ¨ poco da fare..fa i mondiali poco riposo subito in campo e il fisico puÃ² non reggere..peccato perchÃ© questo Ã¨ un vero top player,negative
"Gratis...peccato che siano costati 18 ml (piÃ¹ bonus) Perisic e 8 ml Brozovic.
Inoltre in caso di vittoria avremmo anche noi due campioni del mondo, Mandzukic e Pjaca, E @Cristiano 
La rosicata stellare ti ha bruciato i due neuroni rimasti, e ciÃ² Ã¨ mooolto siiiimpatico
#impazzire https://t.co/6EQSUkjm47",negative
@Sary8686 @Yurikal76 @OrraStefano @2spritsalcynar @joaome17 Mi sembra strano considerando che Ã¨ stato pagato 40 milioni due anni fa e sarebbe una pesante minusvalenza,negative
@joaome17 quando ti arriva l'assegno mensilmente ti fa cosÃ¬ schifo anche se viene dall'Italia? magari un bel giardiniere profumatamente pagato per Appiano potrebbe servire....giÃ  ma per te Ã¨ troppa fatica piegare la schiena..,negative
@Ric_Nes @Gpezze No io ho spento sul 3.1... ma Nesti si gioca troppo troppo male.,negative
@justFabr1 @MarzianoAnsioso @Cristiano la roba tagliata male Ã¨ un problema,negative
"Troppo lenti e inconcludenti... Non ce n'Ã¨ uno che salta l'uomo. Quel poco che fa #suso Ã¨ predica nel deserto.
@hakanc10 penoso.
Sconfortante.
#ACMilan #BolognaMilan @acmilan",negative
@realvarriale @Cristiano personalmente sono poco d'accordo. I gobbi sono ipocriti perchÃ¨ questo Ã¨ lo stile della SocietÃ ,negative
Comunque @gaglio94 fa cagare piÃ¹ #spalletti che noi...,negative
@DiMarzio @sscnapoli @LParedss @zenit_spb @OfficialASRoma @SkySport Uno scarto della Roma! Non male,negative
"@davideGagliozzi @fakevarriale_ @UEFAcom_it @gianluigibuffon @juventusfc @13Szczesny13 @MattiaPerin Ahahah cazzo anch'io...dopo qualche secondo di sgomento, indeciso se insultarlo o meno, leggo la descrizione del profilo e rido come un pazzo",negative
@MbCodone @Andrea96991507 @Cristiano @sscnapoli @lotebusters @SgSimoncino Nemmeno gli rispondo ad un imbecille del genere,negative
@ciccino84_manzi @Miralem_Pjanic @juventusfc Questa non te la passo. Schifoso!,negative
"Comunque su @OfficialRadja ho letto dibattiti infiniti su tono di voce, sul reale o fake: a un personaggio popolare bastano due righe per smentire, poche parole di smentita e i tifosi dellÂ#Inter gli avrebbero dato ascolto. Invece, purtroppo, il dubbio resta. E non Ã¨ un bene.",negative
@gizzo97 @GenoaCFC @Florenzi Io intanto chiedo scusa perchÃ© la mia Roma non rubava. Questa oltre a fare schifo ruba pure.,negative
"Ciao @DAZN_IT, stanno giocando anche altri giocatori oltre a @Cristiano. Sarebbe bellissimo non fare sempre primi piani suoi della durata di 1 minuto ciascuno.

Ve schifo pure a voi
#JuveRoma",negative
"@juventusfc @Cristiano Sto strillando peggio di mia sorella che strillava x quei coglioni dei Take That!
Cosa abbiamo fatto!!! 

CR7!!!!",negative
"@MbCodone @SgSimoncino @Blulightrevenge @Cristiano @sscnapoli @lotebusters Infatti i top da voi non vengono, e non ci verranno mai!",negative
@kingdeltwtpart @Lor_Insigne se gioca cosÃ¬ puÃ² anche non segnare per 1 anno ma sei un ritardato pazzesco che giudica gli attaccanti solo per i gol,negative
Ma sul serio c'Ã¨ qualcuno che pensa che noi romanisti potremmo smettere di amare @OfficialRadja? Sul serio?,negative
"@jacken2012 @gmvalenza @kkoulibaly26 PerchÃ© Ã¨ cosÃ¬ difficile farvi capire delle cose,a me del risultato non me ne frega niente,mi riferivo al ÂpirlaÂper lÂapplauso.",negative
@kkoulibaly26 @tutticonvocati Mi dispiace per i cori offensivi e razzisti contro di te. Ã una vergogna che deve finire. Ma lÂapplauso allÂarbitro Ã¨ un errore tutto tuo che non ha giustificazione nei cori subiti.,negative
"@F4Fake1 @SergioDiRio83 @laVeronikas @OfficialRadja @Kevin_strootman AspÃ¨,ve state a scordÃ  che dopo DDR ce sta Florenzi",negative
"@realvarriale @Chiariello_CS @Cristiano @juventusfc @Atalanta_BC Piangi anche questa sera , Merda !!!!!!",negative
@juventusfcen @Clara_bozzetti @Cristiano Se sta ben... @albertofiorasi che schifo di presentazione,negative
"@kkoulibaly26 @juvefcdotcom Smettetela di giustificare la strozata che ha fatto @kkoulibaly26...non Ã¨ razzismo. Augurare la morte e le peggiori cosi a higuain, avere un presidente che vi percula e parla sempre di complotti,fatturato e arbitri,avere molti giornalai varriale,alvino,auriemma..questo Ã¨ razzismo",negative
"@realvarriale @dries_mertens14 @PauDybala_JR @G_Higuain Che Giornalaio mediocre che sei...nessuno ti  ama  hai litigato con tutti perchÃ© sei incompetente,sei difeso solo da 4 ignoranti che tifano il Napoli cacca",negative
@GhoulamFaouzi @Chiariello_CS @UEFAcom @FIFAcom @kkoulibaly26 @sscnapoli Esattamente come dici tu. Purtroppo in Italia prevale l'ipocrisia e il tornaconto personale. Siamo circondati da farisei.,negative
@OfficialRadja @OfficialRadja NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA...NON ANDARE VIA..RADJA RESTA,negative
@SantucciFulvio Vecino la metterÃ  dentro all'ultimo ma per i restanti 90 minuti Ã¨ scarso.  @borjavalero20 Ã¨ una statua che non si muove piÃ¹. @OfficialRadja mai in condizione da inizio anno. Sono totalmente d'accordo con te. Il problema Ã¨ chi prendere...,negative
"@Coppo01201967 @MilanNewsit @G_Higuain Invece ho paura che Rino rimanga...non capisco da dove deriva tutto questo credito : il Milan gioca male , Ã¨ stato eliminato dall'EL in modo indegno ! Non ha valorizzato alcun giocatore , ha buttato in campionato almeno 5/6 punti !",negative
@joaome17 Ma cosa aspetti a fare le valige e andare fuori dai coglioni!!!! Fossi spalletti ti farei marcire in tribuna.. FUORI ROSA FINO A FINE CONTRATTO...,negative
"@EA_FIFA_Italia @Cristiano Ã una vergogna trovare cheaters su origin, segnali ma quelli restano lÃ¬. Schifo di gioco",negative
"@LazarPerovic91 @mousadembele Appunto,tenendo conto che abbiamo preso Matuidi con gli stessi soldi ed una tecnica infinitamente inferiore.",negative
