text,label
"non mi sorprende perché va bene quando ti senti uno schifo e la cosa continua per giorni o giù di lì, cerchi davvero di evitare di ammalarti di nuovo",sadness
Mi sento un po' irritabile oggi,anger
mi piace aggiungere cose che ho già completato ai miei tempi a un nuovo elenco solo per sentirmi più produttivo quando le cancello,optimism
mi sento sempre affrettato durante queste e-mail che non mi piacciono ma questo è il caso,sadness
mi sento come se ora fosse più una mela dolce,joy
"Sono rimasto molto colpito dallo spettacolo, soprattutto per Hs, e mi ha commosso vedere questi ragazzi talentuosi, ma poi sono molto appassionato di produzioni, musica e teatro nelle scuole, quindi sono sempre felice di sostenere molte produzioni di Hs durante le loro stagioni durante questo periodo",joy
"sento che dovrei sostenerli in qualche modo, ma non sono sicuro di come",sadness
ho molte cose da fare nella mia vita e mi sento sopraffatto,sadness
davo per scontato qualche settimana fa è davvero strano e mi fa sentire davvero agitato e frustrato,anger
So anche cosa si prova a vivere una relazione in cui ti senti un peso e troppo e non vale la pena amarla o perseguirla ed è semplicemente,sadness
"So cosa intendi con ""sentirsi agitato"".",fear
mi sento sotto pressione per bloggare il cattivo,sadness
ho voglia di essere socievole e semplicemente aaaah,joy
non mi sono sentito affatto privato di averlo nel mio chai stamattina,sadness
mi sentivo molto insicuro di me stesso e vicino al punto di rottura,sadness
Ricordo che lasciavo la chiesa sentendomi rinvigorito ogni domenica e martedì sera,joy
Non dirò più a nessuno cosa provo o cosa penso perché tutto ciò che sembra fare è farmi odiare ancora di più di quanto lo sia già,anger
"le ho chiesto cosa intendesse con ""si sentirà gelosa di avere un sacco di ragazze su di me"" e poi ha detto ""forse mi piaci un po'""",anger
sento di sostenere le truppe chiedendo di non mandare i nostri giovani uomini e donne in pericolo a portare armi contro un paese che non ha mai fatto nulla per minacciarci,anger
mi sento tutto strano a volte,joy
mi sento crampo e irritabile,sadness
Allora ho fatto presente che mi sentivo piuttosto sopraffatto dalle responsabilità lavorative di insegnamento dei viaggi e della scrittura,sadness
dico solo che non mi sento nemmeno in imbarazzo quando metto in pausa e riavvolgo i miei spot pubblicitari se appare l'anteprima di Breaking Dawn,optimism
Trascorro molto tempo sentendomi deluso da me stesso per non aver fatto un lavoro migliore nel raggiungere i miei obiettivi,sadness
mi sento stressato ma amo la sensazione dello spirito calmante del mio padre celeste e la sensazione di continuare a lavorare,joy
mi sento più grato di essere stato accolto da molti amici e famiglie,joy
non mi sento più condannato a cadere nell'abisso senza via d'uscita,sadness
L'ho comprato da Urban Outfitters in modo che potesse adattarsi alla pellicola mm e da allora ho provato rimorso,sadness
non riesco proprio a sentirmi accettato,sadness
Ho la sensazione che il beagle in radica mi lancerebbe uno dei suoi sguardi disgustati se anche solo provassi a farla esercitare in un ambiente così senz'anima,anger
devo solo accettare di essere trattata come una principessa ogni giorno senza sentirmi stupida per la situazione,optimism
mi sono appena alzato dal pisolino e mi sento così esausto che mi sento come se potessi crollare sul pavimento restando seduto qui,sadness
mi sento molto indeciso a riguardo,sadness
"Penso che se il recipiente a pressione fosse stato gravemente danneggiato, sarebbero fuoriuscite molte più radiazioni, ha detto",sadness
ho di meglio da fare che sentirmi umiliato,anger
Sento che non c'è meraviglia in tutto ciò che vedi: devi amare incondizionatamente,joy
mi sento un po' malinconico,sadness
Credo che sentirsi accettati in modo non giudicante possa essere curativo,optimism
mi sento stressato,sadness
mi sento abbastanza benevolo da comprargli delle noccioline e altri dolcetti,optimism
"mi sento bene, classe, appuntalo layout conteggio pulsanti appuntalo orizzontalmente",anticipation
Mi sento così inutile e inutile nelle ultime settimane solo perché sono uno stander certificato a casa,sadness
mi sento immensamente distratto dalla raffica di media che ricevo sollecitazioni,sadness
ho sentito dai miei fan adoranti che saresti stato come te che sei mio amico qui mi sono sentito coraggioso ed emozionato e mi sono avventurato con la chitarra in mano ad una serata locale con microfono aperto,joy
Adoro e ho catturato una sensazione atmosferica nei loro paesaggi che mi ha davvero colpito,joy
la sua mano iniziò ad accarezzare il suo cazzo dolorante attraverso il tessuto dei boxer e istintivamente inarcò la schiena per sentire ancora di più quella deliziosa sensazione,joy
"mi sento energico, produttivo e creativo",joy
mi sento fortunato ad averlo,joy
Sento che è vitale mantenere il mio spirito giovane anche se il mio corpo svanisce,optimism
"mi sento agitato e infastidito più che preoccupato o impaurito, ma questi sentimenti possono facilmente portarmi ad essere irascibile con la mia famiglia e a sentimenti di disarmonia",anger
Ho ancora paura ogni volta che entro in un posto strano,fear
non ritengo che l'autore abbia talento,anticipation
mi sento così stanco e annoiato,sadness
"ne sono abbastanza sicuro ed è passata circa una settimana e mezza, quindi anche se mi sento un po' tradita e disillusa dagli uomini in questo momento va tutto bene",sadness
mi sento come se avessi perso la testa,sadness
potevo sentire il suo respiro su di me e annusare il suo dolce profumo,joy
potrei semplicemente prendere le mie convinzioni e i miei sentimenti e chiuderli in una cassaforte da qualche parte finché non avrò sistemato la mia vita umana io e quasi tutti quelli che conosco saremmo molto più felici o forse no,optimism
mi sento terribilmente arrapato questa domenica mattina,joy
mi sento come se qualcuno là fuori dovesse ascoltare ed essere comprensivo e poi,sadness
Mi sentivo un po' vuoto e non riuscivo a pensare a nulla su cui scrivere che potesse essere interessante da esplorare o che avesse la mente affascinata,sadness
mi sono sentito prosciugato dal sonno dalla testa mi sono messo a sedere il mio cane mi ha dato una gomitata per chiedere affetto anche mia moglie ha voglia di affetto,joy
"Sento di aiutare altre donne con disturbi di infertilità, questa preziosa guida individuale viene offerta a un numero limitato di persone",optimism
"Ricordo di essermi sentito invidioso, ma allora perché una persona giovane e sana dovrebbe invidiare qualcuno che è appena sopravvissuto",sadness
Mi sento ancora molto emozionato,sadness
"Sto dormendo per l'ultima volta prima di alzarmi la mattina, mi sento come se quell'energia emotiva mi stesse aspettando",sadness
"so che non cambierà nulla, anche se sono molto invidioso nei confronti di queste persone, ma non riesco a smettere di essere geloso nei loro confronti perché è un istinto degli esseri umani comportarsi in questo modo",anger
Sono felice di sentirmi senza energia e non molto ispirato a fare i miei mestieri,joy
sono rimasto colpito dall'atmosfera maschile della grafica forte e dei colori profondi di questo mese dipingendo i nottambuli di Edward Hopper,joy
mi sento come se tu non fossi lì con qualcuno con cui sto cercando di essere affettuoso mi sento come se stessi molestando uno sconosciuto che non conosco nemmeno,disgust
"Penso che sia il contrario, mi sento sconfitto perché stavo facendo tutto il possibile per mantenere il bambino sano e i miei zuccheri sotto controllo",sadness
"Sto cercando di non provare amarezza, ma come posso sentirmi altrimenti quando sembra che il mio desiderio sia praticamente impossibile",sadness
sento che se mi tormentano smetto di preoccuparmene,sadness
mi sento totalmente inutile oggi,sadness
Mi sento onorato di ricevere il premio per la preservazione della base,joy
mi sento felice solo a sentirlo dire una cosa del genere,joy
"mi vengono in mente pavement yurusei yatsura, coheed e cambria senza sentirmi offeso dal fatto che li abbiano derubati",anger
non provo alcuna considerazione positiva,sadness
mi sento molto meno brutto anatroccolo e molto più a href http,optimism
suppongo che se uno si sentisse generoso si potrebbe dire che ero stressato dal viaggio in ascensore,sadness
Mi sento un po' malinconico e voglio davvero andare a casa e coccolarmi con i miei ragazzi,sadness
"Mi sento come se le persone che amo desiderassero e di cui avessero bisogno non mi parlassero e non si connettessero più con me perché hanno problemi di salute mentale ed emotivi incasinati che non posso fare a meno di contribuire a contenere, comprendere o comprendere",sadness
sento che la sofferenza è più di quanto possa sopportare mi rifugio nel Signore nel Santissimo Sacramento e gli parlo con profondo silenzio,optimism
ho paura e lol cosa c'è di nuovo?,fear
"quello che scrivo e condivido qui riguarda molto di più la mia storia e ciò in cui credo con tutto il cuore che il mondo abbia bisogno di conoscere le ricchezze che abbiamo in Dio piuttosto che il fatto che mi senta arrabbiato o cerchi di colpire le persone, i leader e i genitori",anger
Mi sento stordito e ho un sacco di cose in mente,sadness
mi sento così spaventato quando le voci da lì iniziano a parlarmi,fear
mi sento molto onorato di aver fatto parte della famiglia Bond e spero davvero di avere la possibilità di lavorare di nuovo con loro in futuro,joy
"mi sento insultato, Pete Edochie risponde alla morte",anger
"mi sento, ma non in misura così ostile",anger
mi sento sempre così sotto pressione,sadness
mi sono fulminato il pollice e non riesco a scrivere molto bene perché non riesco davvero a sentire alcune delle mie dita come scusa accettabile per un compito in ritardo,sadness
Avevo il telefono in tasca e non sentivo la tentazione di perdermi dentro,sadness
Mi siedo qui a scrivere questo e mi sento infelice dentro,sadness
potevo sentire il terrore comprensivo di mia madre quando mi è stata diagnosticata,sadness
"rimango deluso, mi fa sentire così rifiutato, soprattutto essere deluso da una persona cara",sadness
me ne sono andato sentendomi sbalordito,sadness
"Mi sento vulnerabile, nervoso, preoccupato, ansioso e un po' perso",fear
"mi sentivo sconfitto, di solito risolvo le cose facilmente in questo modo, ma semplicemente non ci riuscivo",sadness
"sono sicuramente un gusto acquisito, ma ultimamente molti di quelli intorno a me sembrano sentire il gusto amaro",anger
"Mi sento ricco perché la mia vita, sia reale che online, è piena di amici e familiari con i quali non vorrei vivere senza",joy
"Mi sento in colpa a dirlo perché dovrei essere felice, ma non penso che questa strada sia più adatta a me",sadness
ho avuto molta paura ultimamente,fear
"Vedo che Momo si sente timido, Momo hmmm, dammi il benvenuto, ehi, Momo",sadness
mi diverte guardare la piccola tartaruga che si è intrufolata con loro,joy
"il mese viola non si sente sorpreso, infatti zhuo ha fatto incazzare molti alunni, tutti chiari xiao, la sua identità non dice nemmeno la stella principale feng dei giovani",joy
"sento che non c'è via d'uscita dall'essere umiliato da un ragazzo dal quale ero ossessionato che mi ha fatto uno scherzo imbarazzante venendo scoperto dalla moglie di Tabby, un'amante che avevo una volta che era sposata e mi sono innamorata ciecamente di lui",sadness
