text,label,sentiment,dominant_sentiment
mi sento accettato dai ragazzi,joy,"Negative: 0.0005853%,
Neutral: 0.3264440%,
Positive: 0.6729707%",POSITIVE
stavo dormendo quando ho sentito i vicini urlare,fear,"Negative: 0.3229589%,
Neutral: 0.6757329%,
Positive: 0.0013082%",NEUTRAL
"voglio dire, mi sento una stronza davvero odiosa ad ammetterlo, ma ricevo molti messaggi da ragazzi su MySpace durante la settimana",anger,"Negative: 0.9945635%,
Neutral: 0.0051082%,
Positive: 0.0003283%",NEGATIVE
"dirò semplicemente che mi sento emotivamente calmo e centrato sento che man mano che cresce il rispetto per me stesso, il mio desiderio di cose migliori progredisce naturalmente",optimism,"Negative: 0.0001509%,
Neutral: 0.0123563%,
Positive: 0.9874928%",POSITIVE
Spesso mi sento offeso quando gli altri fan pensano che io chiami mio figlio Joshua Joshua in Josh Groban,anger,"Negative: 0.4690810%,
Neutral: 0.5295178%,
Positive: 0.0014012%",NEUTRAL
avevo davvero dimenticato come ci si sente a ridere sinceramente ed è lui che mi fa tornare la risata sincera,joy,"Negative: 0.0004280%,
Neutral: 0.0018155%,
Positive: 0.9977565%",POSITIVE
Mi sento un po' stordito dalla quantità di oggetti che non uso più per le decorazioni,sadness,"Negative: 0.9970282%,
Neutral: 0.0026443%,
Positive: 0.0003275%",NEGATIVE
"penso che la mia esperienza con il taiko finora sia stata all'origine del mio sentimento di insoddisfazione e di insoddisfazione ultimamente, ma c'è qualcos'altro che non sono riuscito a spiegare",sadness,"Negative: 0.3742967%,
Neutral: 0.4129127%,
Positive: 0.2127907%",NEUTRAL
Ho la sensazione che Tyler non sia molto entusiasta dell'idea,anticipation,"Negative: 0.9966142%,
Neutral: 0.0028152%,
Positive: 0.0005706%",NEGATIVE
mi sento così incredibilmente senza speranza di perdere peso,sadness,"Negative: 0.0003595%,
Neutral: 0.0032967%,
Positive: 0.9963438%",POSITIVE
non volevo sentirmi emarginata come severa ragazza mormone religiosa né volevo sentirmi in dovere di ricordare a tutti che non bevevo fumo né indossavo abiti corti,anger,"Negative: 0.2198400%,
Neutral: 0.7532976%,
Positive: 0.0268623%",NEUTRAL
sospetto che piacerà molto ai lettori cristiani ma da ateo ho finito per sentirmi insultato dal suo messaggio religioso e dal modo in cui tratta l'argomento,anger,"Negative: 0.9211314%,
Neutral: 0.0702377%,
Positive: 0.0086309%",NEGATIVE
"Ho rivisto il biglietto di auguri per il nuovo anno che mi hai presentato, posso sentire che sei sincero",optimism,"Negative: 0.0001162%,
Neutral: 0.0020215%,
Positive: 0.9978623%",POSITIVE
"Sono stanco o mi sento un po' di merda, mi mette sempre di umore migliore",sadness,"Negative: 0.5608329%,
Neutral: 0.0496709%,
Positive: 0.3894963%",NEGATIVE
"Sono rimasto presso Heritage Christian per la soddisfazione che provo nel compiere l'opera di Cristo in azione essendo le mani, gli occhi, le gambe e la voce di sostegno delle persone che ho avuto la fortuna di conoscere e sostenere",optimism,"Negative: 0.0001251%,
Neutral: 0.0096066%,
Positive: 0.9902683%",POSITIVE
Mi sento semplicemente sopraffatto e non posso fare nulla per risolverlo,sadness,"Negative: 0.9927862%,
Neutral: 0.0068858%,
Positive: 0.0003280%",NEGATIVE
la stavo guardando e mi sporgevo un po' in avanti sentendomi davvero appassionato,anticipation,"Negative: 0.0001971%,
Neutral: 0.0198922%,
Positive: 0.9799107%",POSITIVE
Non mi allarmato e mi chiedo se dovrei,fear,"Negative: 0.0055768%,
Neutral: 0.9900310%,
Positive: 0.0043923%",NEUTRAL
"non avevo paura, raramente avevo paura di un posto qualsiasi, ma non potevo fare a meno di sentirmi a disagio in compagnia di così tanti grandi gruppi di uomini e dell'unica donna visibile ovunque",fear,"Negative: 0.0017662%,
Neutral: 0.0047599%,
Positive: 0.9934738%",POSITIVE
l'ho pregata di venire in casa con me al nostro ritorno e lei lo ha fatto ma se n'è andata subito sentendosi decisamente sgradita,disgust,"Negative: 0.9916093%,
Neutral: 0.0079921%,
Positive: 0.0003986%",NEGATIVE
Voglio davvero che la gente legga i miei blog ma non riesco a scrivere niente di abbastanza interessante scrivo solo quello che sento e chi vuole leggere quel genere di cose noiose,sadness,"Negative: 0.2074914%,
Neutral: 0.0365963%,
Positive: 0.7559123%",POSITIVE
"Mi sono sentita un po' strana tutto il giorno, al limite di quel tipo di periodo premestruale in cui ti odi, quindi ho cercato di prendermela con calma e di fare le mie cose",joy,"Negative: 0.9535871%,
Neutral: 0.0436045%,
Positive: 0.0028085%",NEGATIVE
mi sento davvero svogliato in questo momento,sadness,"Negative: 0.9706240%,
Neutral: 0.0052526%,
Positive: 0.0241234%",NEGATIVE
"Mi aspettavo di sentirmi di più, ma no, ed è una piacevole sorpresa",joy,"Negative: 0.0008762%,
Neutral: 0.0009831%,
Positive: 0.9981407%",POSITIVE
quando vai all'esame,anticipation,"Negative: 0.0004437%,
Neutral: 0.9981717%,
Positive: 0.0013846%",NEUTRAL
Mi sento un po' meglio e con più spirito natalizio pensavo che entro questa data avrei avuto tutte le decorazioni natalizie ma non ho finito nemmeno con le luci,joy,"Negative: 0.1499925%,
Neutral: 0.0309487%,
Positive: 0.8190587%",POSITIVE
Ho iniziato a sentirmi un po' vulnerabile quando i riflettori giganti hanno iniziato ad accecarmi,fear,"Negative: 0.9450211%,
Neutral: 0.0539682%,
Positive: 0.0010108%",NEGATIVE
"sono sicuro che gran parte del vantaggio sia psicologico, la sensazione di aver sconfitto la concorrenza che ora è irrimediabilmente gravata dal loro grande salto dalla corona",sadness,"Negative: 0.0288213%,
Neutral: 0.4622263%,
Positive: 0.5089524%",POSITIVE
"Non sono vegetariano e probabilmente non lo sarò mai, ma mi sento sempre più solidale con coloro che lo sono e con gli animali che vengono macellati per il nostro bene",sadness,"Negative: 0.0003761%,
Neutral: 0.0307121%,
Positive: 0.9689118%",POSITIVE
Ti consiglio il bacon per cena se vuoi avere la sensazione di fare qualcosa di sconcio,anticipation,"Negative: 0.0166851%,
Neutral: 0.9756302%,
Positive: 0.0076846%",NEUTRAL
Sono arrivato a casa provando un po' di rimorso e un po' turbato,sadness,"Negative: 0.9465161%,
Neutral: 0.0508591%,
Positive: 0.0026249%",NEGATIVE
Ho voglia di aspettare che tu sia online e non l'hai fatto mi fa arrabbiare,anger,"Negative: 0.9104915%,
Neutral: 0.0616191%,
Positive: 0.0278893%",NEGATIVE
"Voglio dire, se qualcuno scrivesse una fanfiction sul mio libro e rendesse gay il mio cattivo per dire Druian, starei seduto lì a leggerlo e mi sentirei furioso",anger,"Negative: 0.0630145%,
Neutral: 0.8697801%,
Positive: 0.0672055%",NEUTRAL
sento l'acqua fresca sulla mia pelle e il sole che mi abbraccia in un caldo conforto,joy,"Negative: 0.0000858%,
Neutral: 0.0052649%,
Positive: 0.9946494%",POSITIVE
sento qualcosa internamente sono convinto di sentire il battito del mio ultimo respiro ruttare qualunque cosa,optimism,"Negative: 0.0258302%,
Neutral: 0.9472446%,
Positive: 0.0269252%",NEUTRAL
"Ho la sensazione spesso e spesso che sia pericoloso aspettare le cose che, se aspetti, vanno solo sempre più lontano",fear,"Negative: 0.9628357%,
Neutral: 0.0354486%,
Positive: 0.0017157%",NEGATIVE
"Mi sento meschino, quindi mi convinco che non me ne frega niente",anger,"Negative: 0.9951221%,
Neutral: 0.0045859%,
Positive: 0.0002920%",NEGATIVE
Ho questa brutta sensazione di essere odiato,disgust,"Negative: 0.9978631%,
Neutral: 0.0019034%,
Positive: 0.0002335%",NEGATIVE
"stavo per raccontarti qualcosa in più del mio viaggio in Oregon, ma al momento non mi sento particolarmente a mio agio e leggere delle vacanze di altri diventa un po' noioso, vero?",sadness,"Negative: 0.6501339%,
Neutral: 0.3219095%,
Positive: 0.0279566%",NEGATIVE
Lascio la riunione sentendomi più che un po' scoraggiato,sadness,"Negative: 0.5357373%,
Neutral: 0.4592218%,
Positive: 0.0050410%",NEGATIVE
mi sento fortunato davvero,joy,"Negative: 0.0001902%,
Neutral: 0.0012496%,
Positive: 0.9985601%",POSITIVE
"potevo sentire i muscoli dell'arco plantare, delle caviglie e dei polpacci, lavorare per sostenere il mio passo e mi sentivo molto più aggraziato",joy,"Negative: 0.0001858%,
Neutral: 0.0040571%,
Positive: 0.9957572%",POSITIVE
mi sento meglio senza,sadness,"Negative: 0.0007585%,
Neutral: 0.0034850%,
Positive: 0.9957564%",POSITIVE
mi sentivo abbastanza soddisfatto di me stesso per l'aggiunta di uccelli di due anni e così ho deciso di fare una passeggiata nella zona della caserma dei pompieri che in passato ha prodotto ottimi uccelli,joy,"Negative: 0.0001874%,
Neutral: 0.0030521%,
Positive: 0.9967605%",POSITIVE
Voglio che le persone abbiano la certezza che se fossero sulla mia sedia se ne andrebbero con un aspetto e una sensazione meravigliosi,optimism,"Negative: 0.0004246%,
Neutral: 0.0009830%,
Positive: 0.9985923%",POSITIVE
Ricordo anche che mi sentivo come se tutti gli occhi fossero puntati su di me tutto il tempo e non in modo glamour e lo odiavo,anger,"Negative: 0.9964753%,
Neutral: 0.0031864%,
Positive: 0.0003383%",NEGATIVE
penso semplicemente di sentirmi per lo più incerto,sadness,"Negative: 0.1992282%,
Neutral: 0.7890916%,
Positive: 0.0116802%",NEUTRAL
mi sento così bello come il ghiaccio t huhwe neun gatda beoryeo inestimabile sesang ye ban bani namja neottaemune na ulji anha gucha hage neoreul jabgeo na mae dallil ireun jeoldae no,joy,"Negative: 0.0001056%,
Neutral: 0.0060877%,
Positive: 0.9938067%",POSITIVE
ultimamente mi sento come se fossi stato torturato nel sonno e non sono sicuro del perché,sadness,"Negative: 0.7356279%,
Neutral: 0.2622004%,
Positive: 0.0021717%",NEGATIVE
"mi sento rinvigorito, pieno di energia, pronto per la giornata a venire",joy,"Negative: 0.0000842%,
Neutral: 0.0039669%,
Positive: 0.9959488%",POSITIVE
"ho davvero la minima idea di cosa provi il mio ex riguardo a qualsiasi cosa, tranne che odiava quando non riavvitavo i coperchi dei barattoli in cucina",anger,"Negative: 0.9864472%,
Neutral: 0.0125747%,
Positive: 0.0009781%",NEGATIVE
mi sono svegliato sentendomi brutto e sono sicuro di sembrare un disastro,anger,"Negative: 0.9968010%,
Neutral: 0.0030345%,
Positive: 0.0001644%",NEGATIVE
sento uno strano obbligo di essere interessato e incoraggiante anche quando il ragazzo sta chiaramente prendendo per il culo,anger,"Negative: 0.0051505%,
Neutral: 0.0286096%,
Positive: 0.9662399%",POSITIVE
ho contribuito con le mie idee e opinioni durante le discussioni e sento di aver contribuito con idee che sono state apprezzate e prese in considerazione,optimism,"Negative: 0.0005932%,
Neutral: 0.0378984%,
Positive: 0.9615084%",POSITIVE
stavo iniziando a sentirmi un po' dispiaciuto per la rottura quindi ho pensato di scrivere questa lista per ricordarmi il motivo per cui ho interrotto il rapporto,sadness,"Negative: 0.9940748%,
Neutral: 0.0056840%,
Positive: 0.0002413%",NEGATIVE
"non vedo l'ora che finisca la scuola per potermi mettere una canottiera e dei pantaloncini e andare in palestra per liberare le tossine, fare stretching e realizzare che i compiti sono importanti ma sentirsi bene è ancora meglio",optimism,"Negative: 0.0006072%,
Neutral: 0.0432496%,
Positive: 0.9561433%",POSITIVE
non so che questa merda succeda ma ogni volta che scopro l'ennesimo cimitero segreto improvvisato pieno di ossa di donne sento quell'impotenza rabbiosa proprio come se fosse la prima volta,anger,"Negative: 0.9034938%,
Neutral: 0.0939431%,
Positive: 0.0025630%",NEGATIVE
"non mi sento indignato dal cambio di nome cambiare tanjore in thanjavur e mysore in mysuru ha più senso ma dato che le città precedenti hanno preso il nome dalle stesse persone che le hanno rese quello che sono oggi, da semplici villaggi a grandi centri di potere, non è una cosa crimine mantenere quei nomi",anger,"Negative: 0.0636464%,
Neutral: 0.8953319%,
Positive: 0.0410218%",NEUTRAL
Sono più colto e sento che sto diventando più intelligente e articolato,optimism,"Negative: 0.0001470%,
Neutral: 0.0040850%,
Positive: 0.9957681%",POSITIVE
mi sento così terrorizzato nel dirglielo,fear,"Negative: 0.9782993%,
Neutral: 0.0198246%,
Positive: 0.0018761%",NEGATIVE
mi sento piuttosto marcio,anger,"Negative: 0.9937782%,
Neutral: 0.0059348%,
Positive: 0.0002870%",NEGATIVE
"Non sono davvero terrorizzato dal parto questa volta e anche se so che qualunque cosa accada inaspettatamente puoi davvero sopravvivere e anche se l'autrice della mia agenda per bambini sarebbe raggiante di orgoglio per aver seguito le sue istruzioni alla lettera, mi sento ancora un po' incerto",fear,"Negative: 0.0031457%,
Neutral: 0.0173165%,
Positive: 0.9795378%",POSITIVE
Possiedo che i pennelli vengono utilizzati costantemente e ritengo che siano un investimento utile,optimism,"Negative: 0.0004007%,
Neutral: 0.0027224%,
Positive: 0.9968768%",POSITIVE
"non mi sono pentito di nulla dopo averlo acquistato e ne sono così soddisfatto, grazie lt",joy,"Negative: 0.0003744%,
Neutral: 0.0009740%,
Positive: 0.9986517%",POSITIVE
mi sento solo e lui mi parla sempre,sadness,"Negative: 0.0085156%,
Neutral: 0.9469089%,
Positive: 0.0445755%",NEUTRAL
mi sento già abbastanza repressa così com'è e questo tipo di misure e linee guida repressive riescono solo a farmi desiderare di fare più sesso e di partecipare alla baldoria che deriva dall'essere una sporca troia,anger,"Negative: 0.3864655%,
Neutral: 0.2331461%,
Positive: 0.3803884%",NEGATIVE
"posso solo sentirmi rifiutato, messo da parte e ferito per così tanto tempo prima di trovare abbastanza coraggio per rialzarmi e andare avanti",sadness,"Negative: 0.9930491%,
Neutral: 0.0065362%,
Positive: 0.0004147%",NEGATIVE
"Sono ansioso di andare avanti, ma finora non mi sono applicato completamente",anticipation,"Negative: 0.9831567%,
Neutral: 0.0156152%,
Positive: 0.0012281%",NEGATIVE
mi sento sopraffatto dalle circostanze in tutta la mia mera umanità ricorderò che Dio è atterrato qui,joy,"Negative: 0.0820447%,
Neutral: 0.4588919%,
Positive: 0.4590635%",POSITIVE
mi sento un po' vulnerabile,fear,"Negative: 0.9665223%,
Neutral: 0.0326607%,
Positive: 0.0008170%",NEGATIVE
Non lo comprerei ma se qualcuno mi desse un documento d'identità lo indosserei se mi sentissi particolarmente vanitoso quel giorno ma non proprio,disgust,"Negative: 0.9959401%,
Neutral: 0.0032891%,
Positive: 0.0007709%",NEGATIVE
Non mi sento ancora devastato dalla rottura,sadness,"Negative: 0.1275825%,
Neutral: 0.4455728%,
Positive: 0.4268448%",NEUTRAL
sono di giorno e mi sento benissimo,joy,"Negative: 0.0001662%,
Neutral: 0.0012987%,
Positive: 0.9985352%",POSITIVE
mi sento quasi un po' strano nel dire qualcosa perché sembrerebbe quasi un pettegolezzo,sadness,"Negative: 0.9040109%,
Neutral: 0.0949308%,
Positive: 0.0010583%",NEGATIVE
mi sono sentito adeguatamente punito,anger,"Negative: 0.0215407%,
Neutral: 0.9587888%,
Positive: 0.0196705%",NEUTRAL
mi sento sempre vagamente sospettoso nel fornire i miei dati personali a sconosciuti a caso mi dico di non dirle la mia vera data di nascita,fear,"Negative: 0.9541389%,
Neutral: 0.0454610%,
Positive: 0.0004001%",NEGATIVE
"Penso che, poiché si sentiva un po' umiliato, non avevano un'alternativa eccellente e volevano che tutti noi chiarissimo il fatto che lo stop mutuo funziona",anger,"Negative: 0.3203063%,
Neutral: 0.1536357%,
Positive: 0.5260580%",POSITIVE
non riesco a superare la sensazione di stordimento,surprise,"Negative: 0.8985098%,
Neutral: 0.0789956%,
Positive: 0.0224945%",NEGATIVE
"cominciai a sentirmi tremante, il mio cuore batteva forte, mi sentivo come qualcuno che avesse bevuto caffè tutto il giorno",fear,"Negative: 0.9047406%,
Neutral: 0.0572430%,
Positive: 0.0380164%",NEGATIVE
Spero che anche tutti voi epers vi sentiate benissimo,joy,"Negative: 0.0000822%,
Neutral: 0.0019653%,
Positive: 0.9979525%",POSITIVE
"faccio recensioni solo sulla base della mia esperienza personale, per favore non sentitevi insultati o scoraggiati dalle mie parole, intendo solo consigliare",optimism,"Negative: 0.0182632%,
Neutral: 0.9620783%,
Positive: 0.0196585%",NEUTRAL
"Mi sento molto vulnerabile ed esposto anche quando ero a scuola, non avrei mai pensato che sarebbe stata così la mia vita",sadness,"Negative: 0.9817783%,
Neutral: 0.0170937%,
Positive: 0.0011281%",NEGATIVE
Sento che per la morte di questa bambina innocente non mi fido di lei o della sua storia,disgust,"Negative: 0.9665626%,
Neutral: 0.0325976%,
Positive: 0.0008399%",NEGATIVE
So che quando vedo il colore viola mi fa sentire tranquillo,optimism,"Negative: 0.0001914%,
Neutral: 0.0084258%,
Positive: 0.9913828%",POSITIVE
mi sento meno scontroso dopo,sadness,"Negative: 0.2858686%,
Neutral: 0.5901597%,
Positive: 0.1239717%",NEUTRAL
"devo essere in grado di perseguire le opportunità creative che desidero senza sentirmi come se stessi gettando la mia famiglia sotto un autobus, è strano come vogliano ancora essere nutriti anche quando ho un grosso concerto da preparare",sadness,"Negative: 0.0250715%,
Neutral: 0.1934788%,
Positive: 0.7814497%",POSITIVE
"Mi piacciono di più quelli nuovi, ritengo che siano superiori agli originali in ogni singolo aspetto",joy,"Negative: 0.0010873%,
Neutral: 0.0023139%,
Positive: 0.9965988%",POSITIVE
posso provare un senso di conforto con dolcezza nostalgica,joy,"Negative: 0.0001496%,
Neutral: 0.0015552%,
Positive: 0.9982951%",POSITIVE
Sono tornato a casa con queste cianfrusaglie sentendomi molto soddisfatto di me stesso e pronto per un po' di sole britannico,joy,"Negative: 0.0006939%,
Neutral: 0.0016477%,
Positive: 0.9976584%",POSITIVE
Sono fermamente convinto che coloro che puntano il dito e desiderano controllare la vita di altre persone non si sentono molto sereni e soddisfatti della propria vita,sadness,"Negative: 0.1446568%,
Neutral: 0.1058177%,
Positive: 0.7495255%",POSITIVE
