text,label,sentiment,dominant_sentiment
mi sento a disagio perché ho una gabbia toracica più piccola e un torace più grande o mi sto rovesciando sopra la canottiera oppure il supporto della fascia elastica è troppo stretto o troppo largo,sadness,"Negative: 0.9886392%,
Neutral: 0.0109800%,
Positive: 0.0003808%",NEGATIVE
Mi sento riluttante a uscire dal mio appartamento appena pulito che sono rimasto sveglio a pulire fino a tarda notte,sadness,"Negative: 0.9942363%,
Neutral: 0.0054860%,
Positive: 0.0002778%",NEGATIVE
sento che devo sapere che posso contare su me stesso prima di mettermi nella posizione di supportare qualcun altro ed essere supportato da qualcun altro,optimism,"Negative: 0.0003005%,
Neutral: 0.0332000%,
Positive: 0.9664994%",POSITIVE
mi sento piuttosto angosciato e svogliato,sadness,"Negative: 0.9932768%,
Neutral: 0.0062658%,
Positive: 0.0004575%",NEGATIVE
"Faccio del mio meglio per amarli e gettare un po' di luce, ma mi sento profondamente compassionevole per i loro problemi e soffro anche se si tratta di qualcuno nei media",optimism,"Negative: 0.0004565%,
Neutral: 0.0015181%,
Positive: 0.9980254%",POSITIVE
ero molto a disagio e provavo strane sensazioni ma non ero sicuro che fossero contrazioni dato che non avevo mai sentito contrazioni con Jared finché non mi hanno sollevato con il pitocin,sadness,"Negative: 0.9648595%,
Neutral: 0.0314468%,
Positive: 0.0036938%",NEGATIVE
mi sento triste e stanco,sadness,"Negative: 0.9975820%,
Neutral: 0.0021820%,
Positive: 0.0002360%",NEGATIVE
mi piace molto che questa persona senta che la domanda è stata posta davvero da un sincero senso di amore e preoccupazione su come andare avanti alla luce di ciò che è stato recentemente studiato sulla sessualità a href http www,optimism,"Negative: 0.0001850%,
Neutral: 0.0036364%,
Positive: 0.9961786%",POSITIVE
"Mi costringevo a mangiare i miei normali pasti puliti ogni giorno, ma poi ho iniziato a sentirmi così male",sadness,"Negative: 0.9968553%,
Neutral: 0.0029048%,
Positive: 0.0002399%",NEGATIVE
"mi sento piuttosto privilegiato di aver visto il grande uomo in azione, era davvero impossibile per un principiante come me capire quale dei quattro cavalieri dall'aspetto identico fosse lui",joy,"Negative: 0.0095362%,
Neutral: 0.0918077%,
Positive: 0.8986561%",POSITIVE
mi sento come se fossi alla spa e ricevo un meraviglioso trattamento viso quando li uso,joy,"Negative: 0.0001620%,
Neutral: 0.0013286%,
Positive: 0.9985093%",POSITIVE
mi sento meschino all'improvviso,sadness,"Negative: 0.3412648%,
Neutral: 0.6561558%,
Positive: 0.0025793%",NEUTRAL
Spero che questo post sul blog più onesto e grezzo ti piaccia e se ti senti infelice spero che questo ti faccia sentire meno solo,optimism,"Negative: 0.1514710%,
Neutral: 0.0137468%,
Positive: 0.8347823%",POSITIVE
anch'io mi sento leggermente disgustato,anger,"Negative: 0.9924224%,
Neutral: 0.0069647%,
Positive: 0.0006129%",NEGATIVE
"sono rimasto piuttosto sorpreso dal tempo degli ultimi giorni, ma ne sono molto grato dato che posso ancora indossare i pantaloncini senza sentire quel freddo sì, sto scherzando",joy,"Negative: 0.0003034%,
Neutral: 0.0011113%,
Positive: 0.9985853%",POSITIVE
mi sento leggermente rilassato essendo a,joy,"Negative: 0.0003492%,
Neutral: 0.0457961%,
Positive: 0.9538547%",POSITIVE
mi sento timido nell'ammettere che stavo lottando per trasportare un solo computer,sadness,"Negative: 0.9147574%,
Neutral: 0.0847713%,
Positive: 0.0004713%",NEGATIVE
"Ho appena seguito la mia sceneggiatura di ""vorresti accompagnarlo con senape o salsa"" e ho iniziato a sentirmi davvero sorpreso",surprise,"Negative: 0.0004206%,
Neutral: 0.0044683%,
Positive: 0.9951112%",POSITIVE
"Mi piacciono i miei colleghi, non mi sento molto socievole oggi",joy,"Negative: 0.9477692%,
Neutral: 0.0168534%,
Positive: 0.0353773%",NEGATIVE
mi sento e se mi è piaciuto essere incinta,sadness,"Negative: 0.0002388%,
Neutral: 0.0172686%,
Positive: 0.9824926%",POSITIVE
poi sento il tuo tenero tocco mentre mi avvolgi con il suo amore,joy,"Negative: 0.0000868%,
Neutral: 0.0041550%,
Positive: 0.9957582%",POSITIVE
Ho perso alcune persone che odio perché faccio davvero fatica a lasciare andare le persone a cui mi sento leale,sadness,"Negative: 0.9885388%,
Neutral: 0.0087244%,
Positive: 0.0027367%",NEGATIVE
non avevo alcun interesse a fare alcuno sforzo per incontrare uomini e quando si presenta l'occasione mi sento gravato da pensieri negativi sul fatto che sarà solo un altro idiota solo dopo una cosa,anger,"Negative: 0.9948919%,
Neutral: 0.0045084%,
Positive: 0.0005998%",NEGATIVE
sento che lo sostengo anche dal punto di vista nutrizionale,optimism,"Negative: 0.0001959%,
Neutral: 0.0955687%,
Positive: 0.9042354%",POSITIVE
"mi sento impaziente, ho appena pubblicato un post sul blog e sento di aver scritto alcune parole e di averle diffuse nel mondo",anger,"Negative: 0.0009178%,
Neutral: 0.0414346%,
Positive: 0.9576476%",POSITIVE
sto facendo del mio meglio per arrivare a un punto in cui posso unirmi a te e sentire finalmente di avere qualcosa di utile da dire,optimism,"Negative: 0.0001542%,
Neutral: 0.0016265%,
Positive: 0.9982193%",POSITIVE
devo ammettere che mi diverto quando vedo che il pti jamiat e molti altri nei media cercano di evitare l'idea che stiano effettivamente protestando contro l'uso della sharia nel caso del rilascio di Raymond Davis,joy,"Negative: 0.1279992%,
Neutral: 0.2196622%,
Positive: 0.6523386%",POSITIVE
mi sento in imbarazzo per il fatto che sia andata così male,sadness,"Negative: 0.9915229%,
Neutral: 0.0072656%,
Positive: 0.0012116%",NEGATIVE
mi sento davvero amareggiato per questo,sadness,"Negative: 0.1264752%,
Neutral: 0.0231909%,
Positive: 0.8503339%",POSITIVE
mi sento coraggioso oggi andando ad Amman e Beirut passando per Istanbul oppure mi sento coraggioso oggi a href http jessicadickinsongoodman,optimism,"Negative: 0.0001665%,
Neutral: 0.0844944%,
Positive: 0.9153391%",POSITIVE
"ho trascorso un Natale favoloso e un capodanno fantastico con la mia famiglia e i miei amici e, contro ogni previsione, mi sento molto ottimista al riguardo",optimism,"Negative: 0.0001372%,
Neutral: 0.0013254%,
Positive: 0.9985373%",POSITIVE
"mi sento un perdente, tutti dicono di aver perso ma non so esattamente dove sono, semplicemente odio stare qui oh",disgust,"Negative: 0.9973332%,
Neutral: 0.0024454%,
Positive: 0.0002214%",NEGATIVE
mi sento sconfitto ma per gli altri mi sento riposato,optimism,"Negative: 0.0001941%,
Neutral: 0.0059846%,
Positive: 0.9938214%",POSITIVE
"mi sentivo particolarmente vulnerabile in un'area specifica, quindi ho iniziato a parlare con i miei amici e, cosa interessante, c'era un'incredibile comprensione della mia lotta",sadness,"Negative: 0.0001834%,
Neutral: 0.0031668%,
Positive: 0.9966498%",POSITIVE
"Vado alla pagina commemorativa dell'ufficiale e rifletto sui miei sentimenti nei confronti di quel meraviglioso ufficiale, il che sembra farmi sentire un po' meglio",optimism,"Negative: 0.0000765%,
Neutral: 0.0055139%,
Positive: 0.9944096%",POSITIVE
"Sono con un gruppo di persone, mi sento ancora isolato e guardo fuori dall'esterno",sadness,"Negative: 0.2960979%,
Neutral: 0.7017806%,
Positive: 0.0021216%",NEUTRAL
mi sento fortunato a conoscere questa famiglia,joy,"Negative: 0.0001448%,
Neutral: 0.0014945%,
Positive: 0.9983607%",POSITIVE
sono terrorizzato perché il mio padrone di casa non ha ancora cambiato le nostre serrature,fear,"Negative: 0.9049602%,
Neutral: 0.0908315%,
Positive: 0.0042083%",NEGATIVE
"mi sto perdendo, ma sento di avere così tanto da condividere con molti e, se non altro, questo non è un peccato, semmai mi rende grato",optimism,"Negative: 0.0007119%,
Neutral: 0.0008602%,
Positive: 0.9984279%",POSITIVE
Non mi piace mangiare pasti che sembrino troppo virtuosi,anger,"Negative: 0.9684884%,
Neutral: 0.0311448%,
Positive: 0.0003668%",NEGATIVE
Me ne sono andato piuttosto entusiasta dell'opportunità di mettere almeno il mio nome nel cappello,joy,"Negative: 0.0002578%,
Neutral: 0.0022891%,
Positive: 0.9974532%",POSITIVE
Mi sento un po' strano quando Andrea prova a parlarmi di Chris,sadness,"Negative: 0.0084504%,
Neutral: 0.9875700%,
Positive: 0.0039796%",NEUTRAL
quello che mi è piaciuto di Ellie è che non si è sentita insultata da tutte quelle maleducate sciocchezze che le ha detto Lothaire perché secondo Ellie gli insulti fanno male solo quando provengono da qualcuno che rispetti dannatamente schiettamente,anger,"Negative: 0.0024249%,
Neutral: 0.0070937%,
Positive: 0.9904813%",POSITIVE
sento che è stato piuttosto trionfante,joy,"Negative: 0.0005209%,
Neutral: 0.0126665%,
Positive: 0.9868127%",POSITIVE
"Mi sto godendo il mio isolamento a casa, raramente mi sento solo",sadness,"Negative: 0.0001440%,
Neutral: 0.0026953%,
Positive: 0.9971607%",POSITIVE
"Sono troppo drammatico, ma mi sento molto forte per lei e sono deciso a parlare con lei la prossima volta che avrò",optimism,"Negative: 0.0755064%,
Neutral: 0.1442166%,
Positive: 0.7802770%",POSITIVE
non mi piace davvero Quinn perché ho la sensazione che finirà per ferire Barney e odiavo la trama noiosa di Ted Robin,anger,"Negative: 0.9973747%,
Neutral: 0.0024156%,
Positive: 0.0002098%",NEGATIVE
Mi sento così schifoso ma non dovrei concentrarmi su me stesso adesso,sadness,"Negative: 0.9968533%,
Neutral: 0.0026737%,
Positive: 0.0004729%",NEGATIVE
Non ricordo di essermi mai sentito così esausto che ci sono voluti dei viaggi con la macchina l'ultimo giorno per portare tutto nella roulotte,sadness,"Negative: 0.7385345%,
Neutral: 0.1469862%,
Positive: 0.1144794%",NEGATIVE
ho scritto due anni fa così tante cose di cui forse non mi sento sicuro,sadness,"Negative: 0.0253647%,
Neutral: 0.2905360%,
Positive: 0.6840992%",POSITIVE
mi sento sospettoso dell'informalità e della mancanza di credenziali,fear,"Negative: 0.9680788%,
Neutral: 0.0314098%,
Positive: 0.0005114%",NEGATIVE
"ricevo ogni mese, mi rende orgoglioso e mi fa sentire riconoscente",joy,"Negative: 0.0001766%,
Neutral: 0.0011576%,
Positive: 0.9986658%",POSITIVE
sento che la terza situazione riassume più o meno i miei sentimenti verso questo titolo,optimism,"Negative: 0.0009100%,
Neutral: 0.0748278%,
Positive: 0.9242622%",POSITIVE
Volevo sentirlo tra le mani e ho allungato la mano per prenderlo nella mia bocca impaziente in attesa,anticipation,"Negative: 0.0021051%,
Neutral: 0.3994041%,
Positive: 0.5984908%",POSITIVE
mi sento più gentile in questo modo,optimism,"Negative: 0.0001892%,
Neutral: 0.0011311%,
Positive: 0.9986797%",POSITIVE
Sono tornato a casa sentendomi stanco e fantastico,anger,"Negative: 0.0012866%,
Neutral: 0.0046601%,
Positive: 0.9940533%",POSITIVE
mi sento più creativo,optimism,"Negative: 0.0001697%,
Neutral: 0.0015894%,
Positive: 0.9982408%",POSITIVE
mi sento così talentuoso che posso usare un computer,joy,"Negative: 0.0000891%,
Neutral: 0.0035050%,
Positive: 0.9964059%",POSITIVE
mi sento insondabilmente ricca per aver avuto finora una gravidanza sana,joy,"Negative: 0.0003329%,
Neutral: 0.0031197%,
Positive: 0.9965475%",POSITIVE
Vorrei sapere se dovrei provare compassione nei confronti della compagnia aerea americana se dico che il loro aereo è in fiamme o il loro pilota è esploso o se dovrei dar loro fuoco se dico che hanno semplicemente deciso di mantenere i loro obblighi per risparmiare denaro,anger,"Negative: 0.3680885%,
Neutral: 0.6298825%,
Positive: 0.0020290%",NEUTRAL
Non voglio che si sentano così sotto pressione,optimism,"Negative: 0.1815821%,
Neutral: 0.6814876%,
Positive: 0.1369303%",NEUTRAL
"Ho ancora paura del mondo, ma non sono nemmeno lontanamente spaventato come prima",fear,"Negative: 0.5307084%,
Neutral: 0.1922643%,
Positive: 0.2770273%",NEGATIVE
non mi sento tranquillo,sadness,"Negative: 0.9204494%,
Neutral: 0.0658263%,
Positive: 0.0137244%",NEGATIVE
mi sveglio troppo presto quindi mi sento scontroso,sadness,"Negative: 0.9856156%,
Neutral: 0.0141887%,
Positive: 0.0001956%",NEGATIVE
"Credo che verrete tutti al mio posto di lavoro e cercherete di farmi sentire umiliato, ma sapete cosa, nel profondo del mio cuore, so chi è colui che dovrebbe vergognarsi di se stesso",anger,"Negative: 0.0002589%,
Neutral: 0.0412217%,
Positive: 0.9585194%",POSITIVE
"Alla fine l'ho capito se non hai riso mi ha lasciato felice, esausto e così privilegiato",joy,"Negative: 0.0002378%,
Neutral: 0.0019838%,
Positive: 0.9977784%",POSITIVE
mi stavo ricordando di questo ed ero scettico,fear,"Negative: 0.9911914%,
Neutral: 0.0085181%,
Positive: 0.0002904%",NEGATIVE
Ho degli obiettivi piuttosto sfacciati e ogni giorno mi sento più forte e più sicuro di raggiungere il risultato finale desiderato,optimism,"Negative: 0.0006587%,
Neutral: 0.0053185%,
Positive: 0.9940229%",POSITIVE
mi sento sporco a parlare con le persone per il mio tornaconto personale,anger,"Negative: 0.9868674%,
Neutral: 0.0127314%,
Positive: 0.0004011%",NEGATIVE
ero seduto lì infreddolito mi sono ricordato di quando ero andato all'hockey city classic e del clima da laurea e sentivo altrettanto freddo anche se c'era una differenza di circa un grado quella notte,anger,"Negative: 0.3832345%,
Neutral: 0.5905079%,
Positive: 0.0262577%",NEUTRAL
mi sento insensibile mentre vado avanti e mi chiedo se lo supererò,sadness,"Negative: 0.5885317%,
Neutral: 0.2988028%,
Positive: 0.1126656%",NEGATIVE
"Sono stato in qualche modo costretto a scrivere questa recensione sul blog, quindi mi sento un po' affrettato e agitato",surprise,"Negative: 0.9970647%,
Neutral: 0.0027633%,
Positive: 0.0001720%",NEGATIVE
"Immagino che non mi sentirò troppo gelosa dato che spesso faccio la mamma in piscina, ma è bello avere di nuovo un marito",joy,"Negative: 0.0001802%,
Neutral: 0.0023794%,
Positive: 0.9974403%",POSITIVE
Non sono sicuro di cosa provo riguardo al bisogno di fare esercizio per mantenere un comportamento piacevole,sadness,"Negative: 0.1150598%,
Neutral: 0.8525596%,
Positive: 0.0323807%",NEUTRAL
mi sento allarmato,fear,"Negative: 0.0599074%,
Neutral: 0.9255349%,
Positive: 0.0145577%",NEUTRAL
"Penso che volevo che il pubblico si sentisse impressionato, ispirato o intrattenuto quando ero sul palco",optimism,"Negative: 0.0005584%,
Neutral: 0.0156662%,
Positive: 0.9837754%",POSITIVE
"Ieri mattina pomeriggio non mi sentivo bene, quindi mi sono sdraiato sul letto e sono finito nel fin troppo familiare buco nero di YouTube",sadness,"Negative: 0.9924879%,
Neutral: 0.0071122%,
Positive: 0.0003999%",NEGATIVE
Ho questa terribile sensazione di volermi vantare di avere più talento di me,sadness,"Negative: 0.9952572%,
Neutral: 0.0029892%,
Positive: 0.0017537%",NEGATIVE
"Accetto una sfida di mezza maratona, poi aspetterò e vedrò come si sente il corpo e se ci sarà un tentativo di pb o uno spostamento casuale di chilometri",anticipation,"Negative: 0.0016120%,
Neutral: 0.9923629%,
Positive: 0.0060251%",NEUTRAL
Non ho potuto fare a meno di sentirmi incazzato da entrambi i lati del dibattito e dall'inutile dicotomia stessa,anger,"Negative: 0.9961040%,
Neutral: 0.0035923%,
Positive: 0.0003038%",NEGATIVE
Mi sento come se non potessi essere rispettato se ho rispetto per me stesso perché è così normale ora odiare te stesso,anger,"Negative: 0.9850636%,
Neutral: 0.0135213%,
Positive: 0.0014152%",NEGATIVE
"Gli ho sorriso sentendo il suo desiderio e ho detto forse più tardi amico, ma ora devo preparare il pranzo",joy,"Negative: 0.0008405%,
Neutral: 0.0570573%,
Positive: 0.9421022%",POSITIVE
sono davvero sfortunato per la maggior parte del tempo di solito sono stanco ma faccio fatica ad alzarmi dal letto mi sento irrequieto ecc.,sadness,"Negative: 0.9965862%,
Neutral: 0.0032247%,
Positive: 0.0001891%",NEGATIVE
mi sento piuttosto danneggiato,sadness,"Negative: 0.9965675%,
Neutral: 0.0031388%,
Positive: 0.0002937%",NEGATIVE
ho detto che mi sento brutto oggi,anger,"Negative: 0.9928982%,
Neutral: 0.0069285%,
Positive: 0.0001733%",NEGATIVE
"ho lasciato il mio Garmin sulla bici, quindi dovevo farlo sentendo che uscendo dalla transizione il suo udito è fantastico, applausi e la tua adrenalina sta impazzendo",joy,"Negative: 0.0001449%,
Neutral: 0.0058726%,
Positive: 0.9939825%",POSITIVE
mi sento così intelligente quando trovo il modo di ingannarmi in questo modo,optimism,"Negative: 0.0003639%,
Neutral: 0.0065599%,
Positive: 0.9930762%",POSITIVE
"amo ballare ma spesso mi sento inibito dal mio stesso corpo, insicuro di cosa sono capace, molto preoccupato per le altre persone che mi guardano e hanno opinioni sul mio stile o semplicemente mi sento a disagio come se non avessi idea di cosa dovrei fare qui",sadness,"Negative: 0.0011833%,
Neutral: 0.0182231%,
Positive: 0.9805936%",POSITIVE
penso che le carte siano la cosa perfetta da realizzare con loro,joy,"Negative: 0.0001544%,
Neutral: 0.0013010%,
Positive: 0.9985446%",POSITIVE
mi sento come l'eroina di un manga tragico,sadness,"Negative: 0.9834141%,
Neutral: 0.0158135%,
Positive: 0.0007723%",NEGATIVE
mi sento semplicemente più sicuro che lavorare part-time occasionalmente alle ore,fear,"Negative: 0.0063320%,
Neutral: 0.5565048%,
Positive: 0.4371631%",NEUTRAL
"sono caduto di nuovo in un'imboscata, a quanto pare è stata di nuovo colpa mia, mi sento inutile",sadness,"Negative: 0.9950756%,
Neutral: 0.0047442%,
Positive: 0.0001800%",NEGATIVE
mi sento privilegiato di far parte di qualcosa di così eterno e così prezioso per il Signore Gesù che ha versato il suo sangue affinché chiese come questa potessero esistere,joy,"Negative: 0.0000883%,
Neutral: 0.0032545%,
Positive: 0.9966573%",POSITIVE
