text,label
"Sono sicuro che faccia sentire così tutte le coppie in attesa, ma ce ne siamo andati con la sensazione che lei stesse tirando per noi e sarà così entusiasta quando tutto si sarà risolto",optimism
mi sento scortese a fotografarli,disgust
"mi è venuto il mal di gola, poi il naso che cola e poi un vero e proprio raffreddore congestionato che si è verificato un martedì festivo e da allora mi ha fatto sentire giù, triste e gonfio",sadness
incontro la squadra e non mi sento accolto o accettato,anticipation
mi sento completamente irrequieto e poi mi sento bene dove sono,sadness
mi sento complimentato o insultato,disgust
"Sento molto movimento adesso, ma Gar non è sicuro se si sente o no",fear
Molti nuovi membri mi hanno detto quanto si sentono a proprio agio con quanto sono accettati dai membri esistenti ed è fantastico sentirlo,joy
Non voterò quest'anno solo per sentirmi cattivo e provocatorio,anger
mi sento rassicurato dal fatto di aver potuto osservare me stesso mentre mi aggrappavo con tanta chiarezza,optimism
"Sono rimasto molto soddisfatto dell'impatto di Valbuena e Diaby, in particolare quest'ultimo che ritengo abbia le carte in regola per rivedere un solito antipasto traballante",joy
Ho a che fare con problemi che mi fanno sentire un po' depresso e ha piovuto tempestosamente tutto il pomeriggio senza aiutare le cose,sadness
"La maggior parte delle volte non mi piace fare acquisti, ma quando mi sento minacciato è allora che voglio spendere",fear
"Sto parlando esclusivamente di sentimenti, ma semplicemente non mi sono sentito così emozionato quando il ragazzo è stato ucciso",sadness
"Adoro l'idea di avere fratelli schiavi, ma non a scapito del fatto che mi sento ignorato, solo, frustrato e così depresso",sadness
"mi sento scontroso, sono basso con mia moglie e i miei figli",sadness
però mi sento malissimo perché so quanto coraggio ci vuole per chiedere,sadness
Noto che generalmente è verso la fine della giornata che inizio a sentirmi davvero dubbioso,fear
ho avuto la sensazione che fosse tutto affrettato,fear
mi piace la scena domestica combinazioni salato dolce recensioni di ricette l'odore dei bambini al rosmarino la sensazione di aver esercitato il battito delle mani rime libri tazze da tè perdute e biancheria lavata asciugata piegata e riposta,joy
"Penso che il management indiano dovrebbe e deve pentirsi dell'errore fondamentale commesso durante il WC, quando hanno commesso l'errore mortale di abbandonare Laxman per Dinesh solo per le sue qualità in campo, quando sappiamo tutti che Laxman non è affatto una brutta pantofola",anger
"Dovrei pensare: oh, la povera signora è sempre malata, sempre stressata e si sente così isolata",sadness
ho praticamente la sensazione che non mi piacciano affatto,sadness
sento il bisogno di esprimere a parole le mie vulnerabilità più profonde e oscure. Non è piacevole ma mi aiuta,optimism
"Adoravo anche i Bruise Brothers, era così divertente giocare al fianco di così tanti pattinatori brillanti e sentirmi utile in pista",joy
Mi vergognavo di questi sentimenti ed ero spaventato perché sapevo che c'era qualcosa di sbagliato in me e pensavo che potessi essere gay,fear
mi sento benissimo in questi giorni,joy
Non ho mai avuto una carie e il dentista mi elogia sempre e mi fa sentire favoloso grazie alla mia eccezionale salute dentale,joy
"mi sento bisognoso quando chiedo a qualcuno di uscire con me e finisco per non provarci dopo che per alcune volte mi è stato detto di no, ho dei programmi, scusa",sadness
"con cui convivevo quando ho iniziato a venire alle riunioni la domenica mattina, ora mi sento abbastanza senza paura",optimism
Comincio a sentirmi sgradito lì dentro,disgust
l'ho visto sulla rivista Galaxies e sono curioso di sapere perché questo cantante è così famoso,anticipation
mi sento così spaventato al pensiero di aprire il mio cuore,fear
mi sento torturato stando lontano dal mio bambino,sadness
"mi sento come se stessi cercando di convincere la persona non credente più scettica al mondo che sì, soffro davvero di disturbo bipolare",sadness
"ho voglia di essere sincero, sono senza parole, mi manca la capacità di combinare caratteri senza senso in un diagramma di pensieri",joy
"ho avuto la mia selezione di prodotti del Tesoro in prima pagina un paio di volte e credetemi, è un vero momento da stringere in cui ti senti allegro e compiaciuto e ti concedi del cioccolato extra quel giorno",joy
Mi sento un po' meschino ed egoista,sadness
mi sentirò a mio agio nel consegnarlo a un editore,optimism
mi sento molto leale e mi piace farlo finché loro vogliono farlo e finché tutti noi lo vogliamo fare,optimism
Non mi sentirò come l'allegro gigante verde mentre faccio shopping di vestiti,joy
mi sento irritabile quando inizia a parlarne perché può andare avanti all'infinito,anger
mi sentivo un po' irritabile per tutta la faccenda,anger
mi sento sempre accettato da loro,joy
Prego che tu non abbia sentito nulla e che fosse tranquillo per te,optimism
sento ancora la rabbia martellarmi nelle orecchie ma la certezza sta iniziando a svanire lasciandomi scosso e insicuro,fear
So come mi sento riguardo allo spam quando mi capita e non ne sono rimasto colpito,anger
mi sento troppo scontroso per essere adeguatamente penitenziale,sadness
mi sentivo sentimentale e quindi aveva senso commemorare questo traguardo con un libro,joy
non mi sentivo spesso impotente,sadness
non posso fare a meno di sentirmi sconvolto per questo,sadness
anni fa avevo gli stessi problemi fisici che ho oggi avrei pensato che non ce l'avrei mai fatta mentre ora mi sento meno infastidito da quegli stessi problemi dato che non ho scelta e non mi interessa lasciare che mi diano fastidio,sadness
"Voglio sempre che i miei ospiti sappiano quanto apprezzo la loro venuta a trovarmi, quindi mi sforzo di farli sentire davvero accolti e amati",joy
"mi sento isolato a causa di questa infezione perché non l'ho detto a nessuno dei miei amici, solo a mia sorella e mia madre che non vivono vicino a me, quindi sento di non avere nessuno con cui parlare",sadness
"Mi piacerebbe sicuramente andare a fare shopping perché sono seccato di sentirmi stronzo in questo momento nei confronti di tutti, specialmente di te, di te",anger
dovrò passare le prossime cinque ore ad ascoltare Three Days Grace per risolverlo e sai cosa provo per la loro ribelle negligenza nell'apostrofo,anger
"mi sento così stupido a fotografarmi, okay, mi sento stupido anche a cercare di sorridere a Justin",joy
Penso che non sia certo una perdita dato che il cibo al Kao Chi non è solo delizioso ma anche più economico,joy
Non ricordo un giorno in cui non fossi romantico e non mi sentissi appassionato del sentimento della vita,optimism
"mi sento inutile, confuso, nervoso e mentalmente svuotato",sadness
"Sto cercando di liberarmene con la guida del medico, ovviamente, ma se perdo un giorno mi sento agitato per tutto",sadness
"Immagino, ma sembra lo scherzo più spiacevole che tu abbia mai sentito",disgust
mi sono mai sentito brutto o mi vergogno del mio corpo,sadness
mi sento fortunato ad essere riuscito a scappare senza conseguenze peggiori,joy
"Ho pensato che dovevo scrivere sul blog ciò che mi appassiona, altrimenti non renderò giustizia a me stesso o a questo blog",sadness
mi sento meravigliosamente pieno di speranza e di fede,joy
mi piacciono le belle battute mi piace avere una buona compagnia e la possibilità di parlare mi piacciono gli uomini che riescono a far arrapare una donna,joy
mi sento molto agitato in questo momento,anger
mi sento per una delle mie canzoni più amate di tutti i tempi,joy
"Non mi sento sempre così aggraziata, ma questa è una storia per un'altra volta",optimism
vedo che più mi sembra falso,sadness
"avevo iniziato circa due giorni fa con una certa sensibilità ai suoni che non avevo da un po' e poi ho iniziato con la sensazione quasi di movimento, se vuoi dai movimenti, e poi ho iniziato con la sensibilità agli odori ma per fortuna non mi ha più disturbato da ieri sera",optimism
"Non penso davvero di essere felice e concentrato come se mi sentissi abituato, piuttosto mi sento stranamente distratto e a disagio",sadness
mi sento una specie di supereroe,joy
mi sento assalito da tutte le direzioni,disgust
"Devo ammettere che oggi mi sento piuttosto triste, il primo vero giorno da sola ad Atlanta",sadness
Ho solo bisogno di qualche minuto per sentirmi maltrattato e triste o per infuriarmi e sputare,anger
avevo attraversato una gravidanza difficile ero in apprensione ed emozionato allo stesso tempo per il prossimo membro della nostra famiglia,joy
mi sento in colpa per la mia crisi di salute quando sono così dannatamente fortunato ad essere qui,sadness
"pensavo che l'avrei fatto, mi sentivo vuoto",sadness
mi sento ancora abbastanza contento e felice lah,joy
i legislatori certamente sentono di aver bisogno di questa protezione dato che le autobombe attribuite ad al Qaeda in Iraq continuano a colpire le città irachene e lo stesso edificio parlamentare è stato bombardato da un attentatore suicida anche se non da un veicolo bomba,fear
dico che mi sento davvero sgradito,sadness
"mi sentivo molto più agitato del solito, avevo difficoltà a dormire e richiedevo costantemente la presenza dei miei genitori",anger
Devo dirti che ultimamente ho fatto molto più yoga e mi sento molto bene e rilassato nelle articolazioni e nei muscoli,joy
mi sento abbastanza intelligente,joy
"Mi piacerebbe perdere un mese, ma so che un mese non è sostenibile per me e sto perdendo un mese senza sentirmi privato, il che è più fantastico di quanto possa spiegare",sadness
Mi sento quasi sempre insoddisfatto dei romanzi dopo averli finiti,sadness
mi sento come se non fossi più appassionato di niente,sadness
mi sento bene perché l'aereo ha quattro posti invece di solo due,joy
ancora non riesco a trovare il dannato certificato di stagno ma mi sento tranquillo pulisco il carrello e butto nel cestino della spazzatura due sacchi di sale pieni di spazzatura,sadness
Sto facendo un picnic e mi sento un po' giocoso,joy
ho scritto forse una verità perché voglio dire qualcosa a un ragazzo e ho paura di dirgli come mi sento perché mi ha fatto incazzare,anger
mi sento così imbarazzato e umiliato che la vittima coreana dell'attacco accusa la polizia del Sydney Morning Herald pubblicato su PM con un href http brisbanehub,sadness
Ho avuto momenti in cui mi sono sentito davvero solo anche se ho amici su Facebook,sadness
mi sento così triste in questo momento,sadness
sento una sorta di flusso artistico nella mia testa,joy
"mi sento allarmato, le sue dita si stringono forte, vedo i suoi occhi imploranti, quindi inizio a mascherarmi e dico che va tutto bene",fear
Sto utilizzando la stessa identica combinazione che avevo quando ho concepito e questo mese ho iniziato a sentirmi così speranzoso,optimism
"Ricordo di essermi sentito scoraggiato un giorno mentre stavamo studiando una poesia analizzandola davvero verso per verso, strofa per strofa",sadness
l'ho disegnato perché mi sento odiato,anger
mi vergogno di aver sperato in un ultimo Natale perché so che non avrebbe mai voluto vivere la vita dato che ora è indifesa e debole,sadness
"Non avevo sentimenti particolari nei suoi confronti prima, tranne che sembrava abbastanza intelligente nel fotografare l'alieno invece del caos",anticipation
